municipio,departamento,pobreza,acceso_internet,empleo_tech
Municipio_1203,Magdalena,46.43,44.613,646
Municipio_1204,Atlántico,33.257,54.605,690
Municipio_1205,Atlántico,29.125,75.417,861
Municipio_1206,La Guajira,28.064,70.314,915
Municipio_1207,Magdalena,42.783,41.622,50
Municipio_1208,Atlántico,39.182,70.792,1006
Municipio_1209,Magdalena,31.997,75.179,883
Municipio_1210,Cesar,32.218,64.39,268
Municipio_1211,Magdalena,21.128,24.832,143
Municipio_1212,Atlántico,36.402,54,278
Municipio_1213,Magdalena,24.034,81.339,792
Municipio_1214,Cesar,25.705,93.315,788
Municipio_1215,Magdalena,54.838,39.599,526
Municipio_1216,Atlántico,47.71,65.889,138
Municipio_1217,Atlántico,24.878,85.074,789
Municipio_1218,Cesar,37.04,66.944,516
Municipio_1219,Magdalena,54.407,54.885,555
Municipio_1220,Atlántico,57.557,45.299,50
Municipio_1221,La Guajira,17.654,89.876,796
Municipio_1222,Atlántico,36.838,53.394,1096
Municipio_1223,Atlántico,10.649,56.816,315
Municipio_1224,Atlántico,38.337,84.69,777
Municipio_1225,La Guajira,38.695,20,491
Municipio_1226,Magdalena,46.114,41.786,344
Municipio_1227,Cesar,46.016,34.602,389
Municipio_1228,Cesar,62.299,58.929,590
Municipio_1229,La Guajira,39.436,68.808,525
Municipio_1230,Magdalena,36.879,65.068,585
Municipio_1231,Cesar,27.437,51.445,175
Municipio_1232,Atlántico,36.981,77.433,689
Municipio_1233,Cesar,25.211,52.98,145
Municipio_1234,Atlántico,43.497,30.305,479
Municipio_1235,La Guajira,40.718,41.905,686
Municipio_1236,La Guajira,21.878,95,564
Municipio_1237,Cesar,37.413,92.628,871
Municipio_1238,Magdalena,45.695,60.133,413
Municipio_1239,Atlántico,66.205,40.879,690
Municipio_1240,La Guajira,33.689,71.472,790
Municipio_1241,La Guajira,35.539,86.857,1045
Municipio_1242,Magdalena,41.51,24.112,173
Municipio_1243,Atlántico,27.346,71.823,753
Municipio_1244,Magdalena,40.434,49.066,603
Municipio_1245,Cesar,43.775,54.74,568
Municipio_1246,Magdalena,21.737,84.597,226
Municipio_1247,Atlántico,33.596,68.82,533
Municipio_1248,La Guajira,19.516,57.641,426
Municipio_1249,La Guajira,38.019,37.838,168
Municipio_1250,Magdalena,43.388,53.718,640
Municipio_1251,La Guajira,23.549,93.529,766
Municipio_1252,Atlántico,52.807,30.247,461
Municipio_1253,Atlántico,30.606,70.395,65
Municipio_1254,La Guajira,42.632,82.83,744
Municipio_1255,Magdalena,34.956,65.686,553
Municipio_1256,Cesar,38.627,62.396,789
Municipio_1257,La Guajira,27.498,84.539,837
Municipio_1258,La Guajira,25.304,58.746,841
Municipio_1259,La Guajira,38.167,66.063,539
Municipio_1260,La Guajira,25.844,57.503,525
Municipio_1261,Cesar,28.986,64.091,357
Municipio_1262,Magdalena,54.007,35.003,35
Municipio_1263,La Guajira,50.033,42.852,559
Municipio_1264,Magdalena,24.385,67.616,1142
Municipio_1265,Cesar,37.131,20,370
Municipio_1266,Cesar,48.136,31.584,523
Municipio_1267,La Guajira,17.218,85.955,818
Municipio_1268,Cesar,36.696,45.613,472
Municipio_1269,Atlántico,34.445,65.773,549
Municipio_1270,La Guajira,24.347,64.224,675
Municipio_1271,Atlántico,38.669,33.21,35
Municipio_1272,Cesar,32.256,50.602,524
Municipio_1273,Cesar,65.392,42.709,758
Municipio_1274,Magdalena,28.664,64.707,618
Municipio_1275,Atlántico,36.619,65.826,444
Municipio_1276,La Guajira,27.529,76.315,1214
Municipio_1277,La Guajira,33.046,53.294,835
Municipio_1278,La Guajira,30.449,41.8,927
Municipio_1279,Magdalena,31.271,55.625,574
Municipio_1280,Cesar,33.526,61.856,101
Municipio_1281,Magdalena,44.593,80.445,452
Municipio_1282,Atlántico,29.456,56.71,50
Municipio_1283,Atlántico,55.282,40.122,418
Municipio_1284,Magdalena,37.622,77.611,212
Municipio_1285,La Guajira,39.813,57.729,647
Municipio_1286,Cesar,55.662,76,282
Municipio_1287,La Guajira,39.704,78.403,610
Municipio_1288,Cesar,43.435,66.856,262
Municipio_1289,Atlántico,30.962,41.951,322
Municipio_1290,Cesar,30.592,47.107,771
Municipio_1291,Cesar,49.155,57.732,441
Municipio_1292,La Guajira,32.771,48.048,984
Municipio_1293,Cesar,43.888,95,805
Municipio_1294,Cesar,61.333,47.654,409
Municipio_1295,Atlántico,37.357,30.144,631
Municipio_1296,Atlántico,29.798,69.041,665
Municipio_1297,Cesar,33.722,73.723,472
Municipio_1298,Magdalena,41.129,44.434,530
Municipio_1299,Atlántico,43.64,62.983,373
Municipio_1300,Atlántico,13.002,71.174,65
Municipio_1301,La Guajira,14.42,59.619,829
Municipio_1302,Atlántico,29.039,42.459,141
Municipio_1303,Magdalena,50.164,51.75,791
Municipio_1304,Atlántico,32.354,58.547,651
Municipio_1305,Atlántico,22.554,50.054,131
Municipio_1306,Atlántico,18.309,86.581,711
Municipio_1307,Cesar,37.551,76.912,391
Municipio_1308,Magdalena,45.118,49.379,1033
Municipio_1309,Magdalena,44.485,78.302,164
Municipio_1310,Magdalena,35.167,64.26,585
Municipio_1311,Magdalena,44.035,66.24,1317
Municipio_1312,La Guajira,18.56,48.812,630
Municipio_1313,Magdalena,47.033,60.963,336
Municipio_1314,Cesar,45.496,50.644,860
Municipio_1315,La Guajira,34.252,32.406,515
Municipio_1316,Cesar,47.014,20.219,291
Municipio_1317,Cesar,52.718,65.321,412
Municipio_1318,Magdalena,20.262,74.112,681
Municipio_1319,Atlántico,18.118,63.247,1002
Municipio_1320,Magdalena,46.962,54.726,590
Municipio_1321,Atlántico,28.158,20,507
Municipio_1322,Cesar,33.556,79.453,306
Municipio_1323,Atlántico,26.397,42.299,316
Municipio_1324,Atlántico,19.913,53.931,543
Municipio_1325,Atlántico,28.705,69.377,696
Municipio_1326,Magdalena,36.045,56.183,971
Municipio_1327,Cesar,46.824,61.028,586
Municipio_1328,La Guajira,14.106,56.927,744
Municipio_1329,La Guajira,16.07,95,445
Municipio_1330,La Guajira,25.646,49.156,940
Municipio_1331,La Guajira,26.386,63.608,689
Municipio_1332,Cesar,36.883,35.462,762
Municipio_1333,Atlántico,28.288,81.317,521
Municipio_1334,Magdalena,63.031,24.893,384
Municipio_1335,Cesar,50.758,50.982,720
Municipio_1336,La Guajira,38.568,31.618,446
Municipio_1337,Atlántico,40.695,42.862,489
Municipio_1338,Atlántico,40.77,51.905,519
Municipio_1339,Cesar,31.81,38.54,438
Municipio_1340,Magdalena,24.116,65.636,346
Municipio_1341,Magdalena,45.886,36.965,435
Municipio_1342,Cesar,45.491,18.091,559
Municipio_1343,Cesar,59.281,28.514,480
Municipio_1344,Cesar,37.693,50.26,710
Municipio_1345,La Guajira,32.952,72.306,703
Municipio_1346,Atlántico,50.877,21.498,109
Municipio_1347,Magdalena,28.629,95,783
Municipio_1348,Cesar,31.655,68.808,644
Municipio_1349,Atlántico,33.318,37.759,74
Municipio_1350,La Guajira,19.946,68.327,826
Municipio_1351,Magdalena,55.779,38.146,438
Municipio_1352,Atlántico,39.582,57.702,594
Municipio_1353,La Guajira,38.984,52.665,394
Municipio_1354,Cesar,32.975,65.216,254
Municipio_1355,Cesar,46.963,28.32,251
Municipio_1356,Magdalena,49.759,51.473,226
Municipio_1357,Cesar,63.673,22.012,332
Municipio_1358,Atlántico,33.084,57.429,856
Municipio_1359,La Guajira,27.139,48.162,439
Municipio_1360,Magdalena,40.169,66.952,187
Municipio_1361,Magdalena,54.609,34.933,356
Municipio_1362,Cesar,30.58,88.491,593
Municipio_1363,Magdalena,40.406,62.203,800
Municipio_1364,Cesar,38.898,65.805,587
Municipio_1365,Magdalena,22.506,72.826,412
Municipio_1366,Magdalena,49.882,42.612,541
Municipio_1367,Magdalena,46.496,41.589,446
Municipio_1368,Cesar,48.841,36.785,497
Municipio_1369,Cesar,38.958,64.031,706
Municipio_1370,Magdalena,20.744,95,824
Municipio_1371,Magdalena,52.17,55.989,530
Municipio_1372,La Guajira,35.314,69.313,906
Municipio_1373,Cesar,29.094,72.621,1005
Municipio_1374,Cesar,37.78,71.151,560
Municipio_1375,La Guajira,30.773,49.915,663
Municipio_1376,La Guajira,29.239,47.253,780
Municipio_1377,La Guajira,21.705,29.831,207
Municipio_1378,La Guajira,43.929,22.024,177
Municipio_1379,Magdalena,25.473,47.56,177
Municipio_1380,Cesar,43.295,36.247,270
Municipio_1381,Atlántico,49.19,55.85,505
Municipio_1382,Cesar,38.716,86.163,917
Municipio_1383,Atlántico,46.915,36.655,548
Municipio_1384,La Guajira,20.296,94.376,290
Municipio_1385,La Guajira,21.128,71.332,953
Municipio_1386,Cesar,49.067,38.545,257
Municipio_1387,Atlántico,29.977,84.02,65
Municipio_1388,Atlántico,58.927,42.006,828
Municipio_1389,La Guajira,36.593,72.093,555
Municipio_1390,Magdalena,39.562,75.045,729
Municipio_1391,Cesar,31.404,73.782,943
Municipio_1392,La Guajira,33.911,92.333,391
Municipio_1393,La Guajira,34.103,68.177,757
Municipio_1394,Cesar,42.362,52.132,492
Municipio_1395,Cesar,49.687,44.259,637
Municipio_1396,Cesar,57.751,29.693,460
Municipio_1397,La Guajira,31.645,50.864,184
Municipio_1398,Cesar,47.746,21.486,450
Municipio_1399,Cesar,41.91,75.213,647
Municipio_1400,Magdalena,46.092,41.29,231
Municipio_1401,Atlántico,33.592,68.07,394
Municipio_1402,Cesar,59.75,54.681,701
Municipio_1403,La Guajira,39.366,74.487,735
Municipio_1404,La Guajira,25.021,49.51,567
Municipio_1405,Atlántico,20.04,95,70
Municipio_1406,Cesar,38.947,66.241,338
Municipio_1407,La Guajira,56.828,46.2,777
Municipio_1408,Magdalena,25.813,61.431,203
Municipio_1409,La Guajira,37.512,55.251,493
Municipio_1410,La Guajira,33.186,72.22,696
Municipio_1411,Cesar,34.988,69.214,637
Municipio_1412,La Guajira,28.912,79.074,1128
Municipio_1413,Atlántico,38.597,47.309,546
Municipio_1414,Magdalena,39.781,80.953,1062
Municipio_1415,Cesar,42.229,35.902,275
Municipio_1416,Magdalena,31.979,49.676,373
Municipio_1417,Magdalena,35.393,47.03,454
Municipio_1418,Atlántico,36.35,54.13,351
Municipio_1419,La Guajira,41.771,66.05,604
Municipio_1420,Cesar,42.217,61.399,500
Municipio_1421,Cesar,33.965,35.595,230
Municipio_1422,Magdalena,42.528,78.121,1492
Municipio_1423,Atlántico,46.839,53.654,753
Municipio_1424,Cesar,40.823,62.588,630
Municipio_1425,Atlántico,20.351,64.36,742
Municipio_1426,Atlántico,44.123,66.16,812
Municipio_1427,Cesar,45.904,18.859,314
Municipio_1428,La Guajira,32.632,69.033,327
Municipio_1429,La Guajira,28.771,31.77,335
Municipio_1430,Cesar,33.702,70.228,391
Municipio_1431,La Guajira,34.252,46.201,713
Municipio_1432,Atlántico,34.051,74.039,880
Municipio_1433,Cesar,39.901,52.418,334
Municipio_1434,Cesar,70,48.23,316
Municipio_1435,La Guajira,24.116,54.784,698
Municipio_1436,Magdalena,41.646,43.33,679
Municipio_1437,Magdalena,44.01,67.65,580
Municipio_1438,Magdalena,43.281,67.521,797
Municipio_1439,Cesar,41.385,42.572,594
Municipio_1440,Cesar,37.619,55.755,722
Municipio_1441,Magdalena,42.831,72.907,478
Municipio_1442,La Guajira,49.907,41.675,430
Municipio_1443,Magdalena,39.972,56.361,421
Municipio_1444,La Guajira,15.133,64.688,240
Municipio_1445,Atlántico,42.44,58.833,403
Municipio_1446,Magdalena,13.074,78.431,205
Municipio_1447,La Guajira,31.047,27.444,489
Municipio_1448,La Guajira,28.77,36.483,401
Municipio_1449,Atlántico,43.4,65.47,245
Municipio_1450,La Guajira,31.293,52.986,305
Municipio_1451,Atlántico,55.294,54.216,399
Municipio_1452,Magdalena,38.412,74.288,586
Municipio_1453,La Guajira,27.513,57.243,658
Municipio_1454,Atlántico,34.684,50.513,729
Municipio_1455,Atlántico,28.107,74.664,969
Municipio_1456,Cesar,48.852,31.128,317
Municipio_1457,La Guajira,40.453,65.523,831
Municipio_1458,Cesar,52.961,60.811,679
Municipio_1459,La Guajira,25.587,43.966,599
Municipio_1460,La Guajira,41.856,66.309,886
Municipio_1461,Cesar,49.489,37.883,489
Municipio_1462,Cesar,44.372,20.805,167
Municipio_1463,Magdalena,30.038,53.004,706
Municipio_1464,La Guajira,52.427,39.967,386
Municipio_1465,Cesar,40.503,67.641,703
Municipio_1466,Atlántico,39.316,58.976,617
Municipio_1467,Atlántico,32.604,36.809,62
Municipio_1468,La Guajira,38.694,52.859,345
Municipio_1469,La Guajira,43.736,62.473,1295
Municipio_1470,Cesar,23.304,61.84,395
Municipio_1471,Cesar,61.1,66.542,758
Municipio_1472,Magdalena,41.324,40.641,516
Municipio_1473,Magdalena,17.476,77.417,679
Municipio_1474,La Guajira,15.607,95,749
Municipio_1475,Cesar,42.238,50.179,428
Municipio_1476,Magdalena,44.065,82.954,803
Municipio_1477,La Guajira,27.796,66.592,936
Municipio_1478,Magdalena,54.472,67.419,467
Municipio_1479,Cesar,56.703,21.593,270
Municipio_1480,Atlántico,41.775,42.676,564
Municipio_1481,Cesar,54.52,52.619,1081
Municipio_1482,Magdalena,57.724,59.895,599
Municipio_1483,Atlántico,22.074,85.368,844
Municipio_1484,Atlántico,37.293,71.645,65
Municipio_1485,Magdalena,43.439,47.634,783
Municipio_1486,Magdalena,41.731,30.273,250
Municipio_1487,Atlántico,34.91,20,242
Municipio_1488,La Guajira,37.48,72.639,862
Municipio_1489,Cesar,35.706,33.869,447
Municipio_1490,Atlántico,30.039,42.852,340
Municipio_1491,Atlántico,59.776,38.95,458
Municipio_1492,Cesar,40.704,80.487,486
Municipio_1493,Magdalena,35.771,70.718,272
Municipio_1494,Cesar,38.623,79.74,521
Municipio_1495,Magdalena,45.552,37.808,432
Municipio_1496,Atlántico,46.429,41.476,186
Municipio_1497,Cesar,31.196,78.703,832
Municipio_1498,Atlántico,13.923,95,761
Municipio_1499,La Guajira,30.462,76.347,793
Municipio_1500,Atlántico,27.815,24.766,286
Municipio_1501,Magdalena,36.915,35.816,35
Municipio_1502,Magdalena,36.362,77.756,88
Municipio_1503,La Guajira,31.635,34.804,236
Municipio_1504,Cesar,55.86,35.476,436
Municipio_1505,La Guajira,47.442,23.868,477
Municipio_1506,Magdalena,51.293,50.121,641
Municipio_1507,Cesar,49.437,29.377,183
Municipio_1508,Magdalena,40.256,46.381,699
Municipio_1509,Cesar,39.808,59.902,700
Municipio_1510,Magdalena,22.375,93.004,1136
Municipio_1511,Magdalena,44.878,55.364,572
Municipio_1512,Cesar,51.623,37.466,447
Municipio_1513,La Guajira,21.499,81.005,621
Municipio_1514,Magdalena,56.285,57.783,508
Municipio_1515,La Guajira,18.876,81.652,524
Municipio_1516,Atlántico,40.75,50.388,417
Municipio_1517,Cesar,45.249,18.327,634
Municipio_1518,Cesar,48.14,69.368,237
Municipio_1519,Atlántico,39.082,72.054,823
Municipio_1520,Atlántico,27.13,53.847,635
Municipio_1521,La Guajira,33.509,50.201,755
Municipio_1522,Magdalena,66.211,58.502,84
Municipio_1523,Cesar,46.371,50.677,468
Municipio_1524,Atlántico,50.456,56.437,759
Municipio_1525,Atlántico,26.939,47.667,150
Municipio_1526,Magdalena,33.203,46.974,495
Municipio_1527,Atlántico,50.651,16,438
Municipio_1528,Magdalena,42.923,60.733,627
Municipio_1529,Magdalena,41.26,43.833,454
Municipio_1530,La Guajira,27.083,56.167,493
Municipio_1531,Cesar,51.69,37.647,351
Municipio_1532,La Guajira,28.989,51.489,593
Municipio_1533,La Guajira,43.626,25.099,214
Municipio_1534,La Guajira,24.839,72.85,781
Municipio_1535,Atlántico,43.417,59.583,777
Municipio_1536,Magdalena,12.462,56.083,1159
Municipio_1537,Atlántico,20.639,60.517,942
Municipio_1538,Magdalena,26.502,68.07,553
Municipio_1539,Magdalena,38.246,66.613,784
Municipio_1540,Magdalena,59.37,41.108,348
Municipio_1541,La Guajira,33.524,77.76,854
Municipio_1542,La Guajira,21.768,95,681
Municipio_1543,La Guajira,15.743,77.212,641
Municipio_1544,La Guajira,25.427,75.746,334
Municipio_1545,Atlántico,26.515,65.541,801
Municipio_1546,Cesar,39.844,40.375,344
Municipio_1547,La Guajira,33.214,63.778,322
Municipio_1548,Atlántico,38.291,62.891,704
Municipio_1549,Atlántico,37.021,73.775,356
Municipio_1550,Magdalena,43.949,53.979,782
Municipio_1551,Atlántico,42.768,71.425,312
Municipio_1552,Cesar,48.515,25.083,354
Municipio_1553,Atlántico,10,95,620
Municipio_1554,Magdalena,43.643,32.777,545
Municipio_1555,Cesar,29.367,65.68,622
Municipio_1556,Atlántico,37.699,73.432,65
Municipio_1557,Magdalena,32.536,50.936,486
Municipio_1558,Atlántico,62.444,65.447,539
Municipio_1559,Cesar,44.957,72.269,1060
Municipio_1560,Magdalena,62.633,31.744,728
Municipio_1561,Magdalena,38.637,78.687,471
Municipio_1562,Atlántico,45.99,69.639,819
Municipio_1563,La Guajira,32.398,54.164,776
Municipio_1564,Cesar,49.879,47.916,1045
Municipio_1565,Cesar,38.986,52.244,424
Municipio_1566,La Guajira,22.706,70.657,191
Municipio_1567,Magdalena,30.093,55.941,650
Municipio_1568,Atlántico,34.165,61.085,448
Municipio_1569,Atlántico,37.019,50.181,651
Municipio_1570,Cesar,45.899,27.8,482
Municipio_1571,La Guajira,35.249,43.208,758
Municipio_1572,La Guajira,44.593,47.245,786
Municipio_1573,Cesar,36.652,46.789,937
Municipio_1574,Cesar,36.962,33.109,440
Municipio_1575,Magdalena,35.986,46.45,562
Municipio_1576,La Guajira,26.101,24.288,538
Municipio_1577,Magdalena,46.243,60.082,499
Municipio_1578,Cesar,47.742,36.96,588
Municipio_1579,La Guajira,30.55,48.859,651
Municipio_1580,Atlántico,32.202,32.116,328
Municipio_1581,Atlántico,34.57,43.598,284
Municipio_1582,Cesar,36.464,70.299,1166
Municipio_1583,La Guajira,23.122,73.911,1026
Municipio_1584,Magdalena,44.595,37.009,559
Municipio_1585,Cesar,34.357,69.095,413
Municipio_1586,Atlántico,29.781,95,937
Municipio_1587,Magdalena,40.111,71.959,1040
Municipio_1588,Atlántico,50.841,40.905,409
Municipio_1589,La Guajira,32.986,65.718,449
Municipio_1590,La Guajira,32.873,43.231,880
Municipio_1591,Magdalena,32.445,41.946,420
Municipio_1592,La Guajira,42.025,82.406,334
Municipio_1593,Atlántico,41.877,71.585,514
Municipio_1594,Magdalena,42.542,51.53,472
Municipio_1595,Magdalena,44.437,54.138,555
Municipio_1596,Magdalena,30.324,76.638,909
Municipio_1597,Atlántico,54.321,27.409,59
Municipio_1598,La Guajira,42.167,40.134,839
Municipio_1599,Magdalena,41.687,48.762,862
Municipio_1600,Cesar,40.726,68.186,354
Municipio_1601,Atlántico,52.107,75.729,662
Municipio_1602,La Guajira,18.669,53.171,725
Municipio_1603,Cesar,46.437,18.568,266
Municipio_1604,La Guajira,28.347,55.04,340
Municipio_1605,Magdalena,45.498,30.645,415
Municipio_1606,Magdalena,58.012,48.426,50
Municipio_1607,La Guajira,38.415,94.338,954
Municipio_1608,Atlántico,54.559,76,413
Municipio_1609,Magdalena,43.137,95,204
Municipio_1610,Atlántico,35.759,83.729,490
Municipio_1611,Magdalena,31.337,22.939,295
Municipio_1612,Atlántico,37.467,36.157,603
Municipio_1613,Cesar,45.117,24.684,468
Municipio_1614,Atlántico,40.307,34.81,744
Municipio_1615,Cesar,50.66,49.773,440
Municipio_1616,Cesar,38.245,40.077,884
Municipio_1617,Atlántico,52.652,57.948,616
Municipio_1618,La Guajira,32.513,89.811,458
Municipio_1619,La Guajira,26.784,44.074,489
Municipio_1620,Magdalena,30.378,37.433,237
Municipio_1621,Cesar,34.993,56.401,372
Municipio_1622,Cesar,52.112,45.655,668
Municipio_1623,Atlántico,44.174,38.09,113
Municipio_1624,Atlántico,38.954,45.704,207
Municipio_1625,Magdalena,29.812,80.472,751
Municipio_1626,La Guajira,37.922,58.437,578
Municipio_1627,Cesar,63.917,46.042,404
Municipio_1628,La Guajira,35.158,72.536,478
Municipio_1629,La Guajira,32.866,57.106,530
Municipio_1630,La Guajira,18.901,61.35,334
Municipio_1631,La Guajira,54.365,76,65
Municipio_1632,Cesar,11.407,69.368,595
Municipio_1633,Atlántico,34.004,63.132,208
Municipio_1634,Atlántico,32.18,95,363
Municipio_1635,Magdalena,62.434,67.554,587
Municipio_1636,Cesar,55.492,63.618,651
Municipio_1637,La Guajira,39.536,44.084,887
Municipio_1638,Atlántico,31.772,33.827,111
Municipio_1639,Magdalena,45.543,62.447,597
Municipio_1640,Magdalena,43.83,47.211,350
Municipio_1641,Atlántico,38.987,87.128,65
Municipio_1642,Cesar,39.255,82.046,712
Municipio_1643,La Guajira,41.097,72.621,313
Municipio_1644,Atlántico,41.083,78.524,514
Municipio_1645,La Guajira,35.379,73.549,403
Municipio_1646,Magdalena,53.319,41.841,154
Municipio_1647,Atlántico,37.381,74.195,732
Municipio_1648,Cesar,48.284,58.773,455
Municipio_1649,Atlántico,60.854,24.848,246
Municipio_1650,La Guajira,28.397,20,294
Municipio_1651,Atlántico,22.871,49.024,413
Municipio_1652,La Guajira,40.414,46.686,750
Municipio_1653,Magdalena,36.153,68.041,707
Municipio_1654,Atlántico,43.941,80.776,447
Municipio_1655,Cesar,52.654,32.611,503
Municipio_1656,Atlántico,29.64,50.884,300
Municipio_1657,Magdalena,53.033,30.426,104
Municipio_1658,Magdalena,37.049,72.506,498
Municipio_1659,La Guajira,29.61,31.648,278
Municipio_1660,Atlántico,54.238,32.642,388
Municipio_1661,La Guajira,35.204,32.637,333
Municipio_1662,Atlántico,39.876,50.467,499
Municipio_1663,Magdalena,38.652,57.377,492
Municipio_1664,La Guajira,31.44,58.228,580
Municipio_1665,Cesar,20.236,95,805
Municipio_1666,La Guajira,26.756,54.856,323
Municipio_1667,Cesar,40.832,56.948,1086
Municipio_1668,La Guajira,29.82,95,579
Municipio_1669,Atlántico,42.994,77.07,642
Municipio_1670,Magdalena,32.578,53.939,404
Municipio_1671,Magdalena,36.94,36.032,389
Municipio_1672,Atlántico,38.899,85.08,874
Municipio_1673,La Guajira,28.235,45.687,463
Municipio_1674,La Guajira,25.77,66.466,1006
Municipio_1675,La Guajira,26.963,95,499
Municipio_1676,Cesar,53.563,51.469,597
Municipio_1677,Cesar,48.438,42.817,679
Municipio_1678,Magdalena,30.99,82.899,711
Municipio_1679,Cesar,35.661,61.631,631
Municipio_1680,Cesar,33.083,74.769,802
Municipio_1681,Magdalena,44.246,48.196,50
Municipio_1682,La Guajira,34.024,28.08,361
Municipio_1683,Magdalena,38.266,76.54,1113
Municipio_1684,Atlántico,41.029,66.82,332
Municipio_1685,Atlántico,41.444,63.499,596
Municipio_1686,La Guajira,26.351,35.724,445
Municipio_1687,Cesar,46.803,23.378,312
Municipio_1688,Atlántico,43.593,68.114,50
Municipio_1689,La Guajira,39.645,70.961,755
Municipio_1690,La Guajira,21.381,65.484,685
Municipio_1691,Magdalena,20.203,95,217
Municipio_1692,La Guajira,31.878,47.34,540
Municipio_1693,Cesar,34.861,46.084,532
Municipio_1694,Atlántico,43.041,43.703,463
Municipio_1695,La Guajira,30.461,53.468,643
Municipio_1696,La Guajira,29.372,54.3,304
Municipio_1697,Atlántico,46.605,58.786,1025
Municipio_1698,Cesar,39.402,79.995,567
Municipio_1699,Cesar,49.127,41.629,488
Municipio_1700,La Guajira,19.607,63.47,627
Municipio_1701,Magdalena,41.575,46.747,810
Municipio_1702,Magdalena,32.911,53.143,736
Municipio_1703,La Guajira,27.059,73.814,982
Municipio_1704,Magdalena,31.51,64.827,50
Municipio_1705,Atlántico,51.31,63.678,611
Municipio_1706,Atlántico,50.639,56.863,759
Municipio_1707,Cesar,56.33,39.751,298
Municipio_1708,La Guajira,40.228,49.763,848
Municipio_1709,Cesar,47.191,56.746,556
Municipio_1710,Cesar,55.045,47.291,449
Municipio_1711,La Guajira,28.847,75.396,434
Municipio_1712,Cesar,41.302,70.043,793
Municipio_1713,Cesar,40.355,20,357
Municipio_1714,La Guajira,37.169,56.842,794
Municipio_1715,Atlántico,10,95,183
Municipio_1716,La Guajira,39.037,49.36,949
Municipio_1717,Atlántico,48.383,54.361,987
Municipio_1718,Magdalena,59.771,45.865,598
Municipio_1719,Magdalena,33.584,60.32,542
Municipio_1720,Magdalena,23.242,52.785,792
Municipio_1721,Magdalena,23.962,70.737,553
Municipio_1722,La Guajira,31.778,63.517,563
Municipio_1723,Magdalena,52.376,46.205,430
Municipio_1724,Atlántico,11.831,90.144,793
Municipio_1725,Atlántico,30.917,75.535,750
Municipio_1726,Magdalena,38.325,95,592
Municipio_1727,Magdalena,41.257,90.308,650
Municipio_1728,Atlántico,47.236,65.32,975
Municipio_1729,Atlántico,41.333,78.503,403
Municipio_1730,Magdalena,63.612,62.786,192
Municipio_1731,La Guajira,36.702,73.701,771
Municipio_1732,Magdalena,36.364,52.458,50
Municipio_1733,Atlántico,24.428,95,334
Municipio_1734,Atlántico,55.609,46.285,422
Municipio_1735,Cesar,39.869,60.35,530
Municipio_1736,Cesar,27.227,31.425,382
Municipio_1737,Magdalena,46.17,23.74,328
Municipio_1738,Cesar,38.979,34.132,286
Municipio_1739,Magdalena,35.853,87.1,957
Municipio_1740,Cesar,28.257,65.953,501
Municipio_1741,Atlántico,15.318,40.606,356
Municipio_1742,La Guajira,25.487,76.053,714
Municipio_1743,Magdalena,33.719,42.467,223
Municipio_1744,Magdalena,36.688,61.401,983
Municipio_1745,Cesar,42.573,71.533,273
Municipio_1746,Atlántico,37.042,51.463,533
Municipio_1747,Cesar,27.251,50.595,553
Municipio_1748,Cesar,50.647,52.674,730
Municipio_1749,Atlántico,27.888,83.379,668
Municipio_1750,Magdalena,37.837,95,178
Municipio_1751,Atlántico,17.757,72.017,712
Municipio_1752,Cesar,41.878,20,426
Municipio_1753,Magdalena,55.536,44.498,665
Municipio_1754,Atlántico,12.793,86.739,657
Municipio_1755,Atlántico,30.619,93.895,995
Municipio_1756,Cesar,21.12,81.937,576
Municipio_1757,Atlántico,28.743,82.706,300
Municipio_1758,Magdalena,35.424,76.882,949
Municipio_1759,Cesar,35.2,44.881,521
Municipio_1760,La Guajira,15.918,43.924,558
Municipio_1761,Magdalena,30.498,61.482,615
Municipio_1762,Atlántico,55.371,58.339,632
Municipio_1763,Atlántico,36.079,28.751,619
Municipio_1764,Magdalena,42.744,45.719,208
Municipio_1765,Cesar,10.577,74.696,550
Municipio_1766,Magdalena,26.66,70.918,931
Municipio_1767,La Guajira,36.091,60.878,612
Municipio_1768,Atlántico,25.61,53.338,528
Municipio_1769,Magdalena,32.229,68.053,781
Municipio_1770,La Guajira,40.891,79.235,840
Municipio_1771,Atlántico,29.987,95,467
Municipio_1772,Magdalena,61.111,56.882,449
Municipio_1773,La Guajira,32.561,33.259,312
Municipio_1774,Atlántico,33.396,82.058,254
Municipio_1775,Magdalena,17.2,57.538,373
Municipio_1776,Atlántico,53.638,48.325,771
Municipio_1777,Magdalena,41.082,54.116,845
Municipio_1778,Atlántico,28.489,52.436,256
Municipio_1779,La Guajira,44.353,84.869,1049
Municipio_1780,La Guajira,35.118,40.971,292
Municipio_1781,Cesar,37.682,57.91,581
Municipio_1782,Magdalena,51.545,44.239,959
Municipio_1783,Magdalena,38.399,66.617,447
Municipio_1784,La Guajira,29.346,47.447,517
Municipio_1785,Cesar,50.934,53.311,742
Municipio_1786,Cesar,44.001,54.349,722
Municipio_1787,Atlántico,41.307,84.118,308
Municipio_1788,Atlántico,24.518,62.113,219
Municipio_1789,Cesar,39.536,71.312,884
Municipio_1790,La Guajira,38.182,43.713,849
Municipio_1791,Atlántico,29.847,68.403,444
Municipio_1792,Cesar,33.73,70.422,731
